timestamp,username,screen_name,user_id,tweet_id,text,likes,replies,retweets,tweet_url,parent_tweet_id
2019-04-06 23:59:33,Sheri Carson,shecar1,94150552,1114679064814673921,"#McDeliverySweepstakes, @McDonalds @UberEats  Big Mac's Chicken nuggets and Chocolate shake and Apple pie",0,0,1,/shecar1/status/1114679064814673921,1110149237445218310
2019-04-06 23:58:52,"kaitlyn, almost festive",kayduhlin,1620431228,1114678895004016642,I just spent $18 on Uber eats for a fucking smoothie.,0,1,0,/kayduhlin/status/1114678895004016642,1114656705974030337
2019-04-06 23:58:11,america’s boyfriend: hunter davenport,HuntyisDead,1040409823152627712,1114678720093216770,"Hey @Uber 

Bring uber eats to laconia nh",0,0,0,/HuntyisDead/status/1114678720093216770,
2019-04-06 23:56:43,thriftymaven,thriftymaven,18367743,1114678353292922882,"I'd love to enjoy a  McFlurry! on my new couch from the #McDeliverySweepstakes, and have @UberEats deliver my favorite @McDonalds treat",0,0,0,/thriftymaven/status/1114678353292922882,
2019-04-06 23:56:32,lincolnboyzSosa🤟🏽,CartelSosa22,1113937178340601856,1114678304005611520,Waitin on this Uber eats to pull up!!!,0,0,0,/CartelSosa22/status/1114678304005611520,
2019-04-06 23:56:12,Kent,DomeTaps,1094701927521308672,1114678223516860417,"@dkhos Hey Dara! Just wanted to inform you of the impending lawsuit against your company for refusing to investigate and refund fraudulent charges not only on Uber but Uber Eats. You let people get away with it because YOU get paid, right? Get ready for a large payout prick.",0,1,0,/DomeTaps/status/1114678223516860417,
2019-04-06 23:56:05,Arleka,Arleka04,114885097,1114678193544470528,Uber eats :3,1,1,0,/Arleka04/status/1114678193544470528,1114645877581393921
2019-04-06 23:54:56,Gay-Z,whyiskevinhere,17329849,1114677901419376640,@UberEats is that annoying friend that sends multiple messages until you finally have to block them. pic.twitter.com/jXiLYOO5uq,0,0,0,/whyiskevinhere/status/1114677901419376640,
2019-04-06 23:54:27,Reasons I'm Broke 🎙️ Podcast,ReasonsImBroke,816375164,1114677782695510018,"Maybe @Uber_Support can come through for @JacqueColeman.
#JusticeForJacque #UberNoEats #NoBBQ",3,0,0,/ReasonsImBroke/status/1114677782695510018,1114653785589198848
2019-04-06 23:54:04,👑🖤LI Princess 🖤👑,racheyannee,926874512,1114677683986882560,Uber eats is my depressions best friend,1,0,0,/racheyannee/status/1114677683986882560,
2019-04-06 23:53:40,Klondike,chanceuse19,71658046,1114677585894494208,"I will love a big mac and some fries  #McDeliverySweepstakes, @McDonalds and @UberEats",0,0,0,/chanceuse19/status/1114677585894494208,
2019-04-06 23:53:15,Anmol Bisht,coldkaizer,859058128532500480,1114677479791308800, next year...even uber is ignoring u...,0,1,0,/coldkaizer/status/1114677479791308800,1114272327661948928
2019-04-06 23:52:35,outdoorvoice 👩‍💻,outdoorvoice1,818192911678349312,1114677312237084673,"Hey @UberEats, my bracket is #stillsurviving, still feeling pretty confident. **Knocks on wood** How’s everyone else doing? Game on, #LetsEats.",0,0,0,/outdoorvoice1/status/1114677312237084673,
2019-04-06 23:52:30,Laure 🧼 🤲🧼,martiallawre,61053610,1114677291437776897,"Montrealers who love korean food.
Chez Bong is now on Uber Eats.
Treat yourself.

https://goo.gl/maps/T9PkG84ZLfF2 …",11,2,0,/martiallawre/status/1114677291437776897,
2019-04-06 23:52:29,L.,1tebach,2712018688,1114677287897767937,finished my ubereats bipping for the day,0,0,0,/1tebach/status/1114677287897767937,
2019-04-06 23:51:20,Aditya Vempaty,avemii,14361277,1114676996582313984,Thank god you don’t do this. Finding a number for @UberEats is next to impossible.. pic.twitter.com/M6gHYHvymZ,1,0,0,/avemii/status/1114676996582313984,1114607382959611905
2019-04-06 23:50:19,Ibn Ali,ibnali523,965957319354970113,1114676741988073472,"Social media is for the street coward , what a badge is for the neighborhood chump turned cop , big and tough with the badge&gun on but hands don’t work! same with the internet, people get broad street bully with that key board,and end up using Uber eats cause they can’t go out",0,0,0,/ibnali523/status/1114676741988073472,1114311723157266432
2019-04-06 23:49:34,Eli,ejsonkin,822114880958369792,1114676554020282368,"Uber Eats trip 1434: Koi Sushi. Delivered sushi at Uber Speed then went back for some avocado rolls 
#tataki #takitaki #koisushimadison ubereats #uberspeed
•
•
•
•
#sushifordays… https://www.instagram.com/p/Bv7uD-_DOl0/?utm_source=ig_twitter_share&igshid=huatb8aedi27 …",0,0,0,/ejsonkin/status/1114676554020282368,
2019-04-06 23:49:00,Shay,shayblogs,21013513,1114676409820229633,So disgusted at @UberEATS and @McDonalds Telford. Ordered food and is completely wrong. No salt. Cold. Mcchicken sandwich delivered instead of burger to someone who can’t eat chicken. Store refuses to deal with it. Absolute joke.,0,1,0,/shayblogs/status/1114676409820229633,
2019-04-06 23:48:41,Mark Joseph Boyle,Mark_J_Boyle,89505772,1114676329469960194,Just discovered @UberEats . Yet another reason to never leave FOS II.,11,1,0,/Mark_J_Boyle/status/1114676329469960194,
2019-04-06 23:48:38,Zac Mamba🇸🇷,zyb128,42753692,1114676317923028997,There should be uber eats but for alcohol specifically.,10,6,1,/zyb128/status/1114676317923028997,
2019-04-06 23:48:20,BZA 💮,BlackHippie_x,283710654,1114676241985044480,I have been fighting the urge to not open the Uber eats app  trying to sleep man,0,0,0,/BlackHippie_x/status/1114676241985044480,
2019-04-06 23:47:59,peach @ self isolation day 25,princesiddie,738842793691340800,1114676155586678784,he he my ubereats almost here pic.twitter.com/pQhlHQ9L9m,0,0,0,/princesiddie/status/1114676155586678784,
2019-04-06 23:47:48,Alexis,TehraniAlexis,1004565095991500800,1114676109314945024,i just- why is it taking him THIRTY MINUTES to deliver food that is two blocks away from mepic.twitter.com/jJ8fMCbiXh,0,2,0,/TehraniAlexis/status/1114676109314945024,1114671154516647936
2019-04-06 23:47:13,Lauren,Lauren_bbfan32,881223585997705216,1114675963101577217,"Use link for $10 off : http://drd.sh/rMn3nD/ 
Use code: Storetodoor or pickup5off if you wanna pick it up  
$15 worth of food for almost free 
#doordash #doordashpromo #postmates #grubhub #ubereats #free #marchmadness   #lunch #dinner #final4 #auburn #msu #virginia #TexasTechpic.twitter.com/8J6cBakwqF",0,1,0,/Lauren_bbfan32/status/1114675963101577217,
2019-04-06 23:47:07,Reasons I'm Broke 🎙️ Podcast,ReasonsImBroke,816375164,1114675937864556544,"He's already better than the customer service at @UberEats.
They should take note and rework their training with @JacqueColeman's help.
But only after there's #JusticeForJacque. 
#UberNoEats #NoBBQ",0,1,0,/ReasonsImBroke/status/1114675937864556544,1114653785589198848
2019-04-06 23:45:46,Russ Schneider,russps78,525070220,1114675594732687360,I once had an Uber eats driver take forever.  I checked to see where they were and they were 5 min away.  Ended up waiting 20 minutes for them.  She told me her phone died.,0,2,0,/russps78/status/1114675594732687360,1114565284193538048
2019-04-06 23:45:45,Hayden Blue,haydendavidblue,625026818,1114675594237636608,Ur weed arrived at the same time as ur UberEats?,0,1,0,/haydendavidblue/status/1114675594237636608,1114671764368269313
2019-04-06 23:45:32,Princess Sleepyhead@the Top of the Castle,PRINCESSLPYHEAD,884819073607053312,1114675538411577345,"Banter by Gordon Square makes an incredible poutine, everything on the menu is a banger, and Panda Wok on west 117th has the best chinese in cleveland imo. Mofongo Latin Grill is a hidden treasure, on Uber eats, and is opening up a bar/restaurant. Best Cuban sandwich ",2,0,0,/PRINCESSLPYHEAD/status/1114675538411577345,1114645297651683329
2019-04-06 23:45:00,Roxann,roxyus,630296621,1114675401664749571,"I'd want @ubereats to deliver a @mcdonalds Quarter Pounder, Large Fries, and Medium Mocha Frappe! #McDeliverySweepstakes",0,0,0,/roxyus/status/1114675401664749571,
2019-04-06 23:44:59,PurpleSwordfish,SwordfishShow,1689760969,1114675398426660864,"No man, you have to wake up, look at yourself in the mirror and ask ""what am I willing to accept?"" Not this! This is too far!",2,1,0,/SwordfishShow/status/1114675398426660864,1114653785589198848
2019-04-06 23:44:44,PKGM,PKGM,42510072,1114675337080844288,Uber Eats is also a scam. *sighs*,0,1,0,/PKGM/status/1114675337080844288,
2019-04-06 23:43:51,Lord Rupert Everton,Eirik,566805753,1114675115965517825,door dash/uber eats,0,1,0,/Eirik/status/1114675115965517825,1114656755659751424
2019-04-06 23:43:45,Reasons I'm Broke 🎙️ Podcast,ReasonsImBroke,816375164,1114675088694173697,"Wow.
Look at Jacque's modesty, @UberEats.
He's not the bad guy.
#JusticeForJacque #UberNoEats #NoBBQ",0,0,0,/ReasonsImBroke/status/1114675088694173697,1114653785589198848
2019-04-06 23:43:09,cari capalot 🖤,prettycxri,2954100453,1114674937137172480,Uber eats be trynna finesse with this small order fee,0,0,0,/prettycxri/status/1114674937137172480,
2019-04-06 23:42:55,Jamie SummersJohnson,IsaacJames2010,199135933,1114674877921779712,I really just sat on the couch and ordered Popeyes and a cheesecake from Supreme Bakery #ubereats #lazysaturday https://www.instagram.com/p/Bv7tTRrF_0TB57voTu_hahEFN409tE56COCcZ00/?utm_source=ig_twitter_share&igshid=qtrf0ouggl4q …,0,0,0,/IsaacJames2010/status/1114674877921779712,
2019-04-06 23:42:37,A,Alissa_Perezz,33336977,1114674803426959361,The best gift my mom could have ever given me was her uber eats account,1,1,0,/Alissa_Perezz/status/1114674803426959361,
2019-04-06 23:42:36,Jacque Coleman,JacqueColeman,474630071,1114674800826429440,Lol I'm not asking anyone to give up bbq but I appreciate the gesture,0,2,0,/JacqueColeman/status/1114674800826429440,1114653785589198848
2019-04-06 23:42:18,Pierce English,prenglish3,2883415049,1114674723688988672,The Uber eats commercials are some of my favorites in a while,3,0,1,/prenglish3/status/1114674723688988672,
2019-04-06 23:41:50,this is for rachel,HaveAmbition_,251903520,1114674607846457344,I’m not using @UberEats anymore,0,0,0,/HaveAmbition_/status/1114674607846457344,
2019-04-06 23:41:48,Corv,corveroth,41545715,1114674599445184513,"Block This! for ad-blocking, then a bunch of multiplatform apps: Bandcamp, Feedly, Slack and Discord, Uber and Lyft, Grubhub and UberEats. Also the F-Droid store so that I could get NewPipe, which can play Youtube music with the screen off.

A year ago I'd've said Inbox, but...",0,0,0,/corveroth/status/1114674599445184513,1114670552432537600
2019-04-06 23:41:40,vy nguyen 🦋,xnguvyen,2962558874,1114674564787650560,"on uber eats, the movie theatre was an option....... why",0,0,0,/xnguvyen/status/1114674564787650560,
2019-04-06 23:41:32,PurpleSwordfish,SwordfishShow,1689760969,1114674530314858496,My favorite potato chips are BBQ @RUFFLES. I'm not eating them anymore since this @Uber/@UberEats catastrophe. #UberNoEats #JusticeForJacque #NoBBQhttps://twitter.com/ReasonsImBroke/status/1114672255362007040 …,3,0,1,/SwordfishShow/status/1114674530314858496,
2019-04-06 23:41:16,Arvindra Rauthan,ArvindraRauthan,191899029,1114674465705725954,This is how @UberEats  wishes @narayan_1991 a happy navratra.,0,0,0,/ArvindraRauthan/status/1114674465705725954,1114561938581667840
2019-04-06 23:40:45,Ronnie Lee from Schitt's Creek,Conscious_Filth,2753109892,1114674332813361159,I was considering ordering from uber eats but the price of the food was more expensive than on the menu plus a service and a delivery fee. A little too rich for my blood. I'm not paying $26 for $15 worth of food. I get the delivery fee but the rest... nah,0,0,0,/Conscious_Filth/status/1114674332813361159,
2019-04-06 23:40:17,Tamara Erickson,TamaraIzzymom,2716259437,1114674215796510720,"@UberEats My profile states “take back elevator to 8th floor”. My driver texted me she arrived & I immediately responded asking her to take the back elevator to the 8th floor, she responded she was on her way and canceled my order 10 min later. I want a refund. Order #2278D.",0,2,0,/TamaraIzzymom/status/1114674215796510720,
2019-04-06 23:38:22,frida,fridakinss,717531943991021568,1114673735439663105,Job #2 r my easiest kids + they go to sleep at 7 and the parents give me their card to Uber eats what I want ,1,0,0,/fridakinss/status/1114673735439663105,
2019-04-06 23:36:48,CLAM by 5SOS,bettermancliffo,1016548591626665984,1114673337936953344,i almost spent $20 on a fucking iced latte on uber eats. i have $4.76 in my account and i have coffee at home. someone come collect,1,0,0,/bettermancliffo/status/1114673337936953344,
2019-04-06 23:35:48,tj ross,johnnyross420,160318912,1114673090221314048,"Hey @UberEats, #dontevenask about my bracket right now. Anyone else in the same boat? I need a pick-me-up, #LetsEats.",0,0,0,/johnnyross420/status/1114673090221314048,
2019-04-06 23:35:32,VΔNESSΔ,vajana416,1109766193,1114673022210838529,"Hey @UberEats, #dontevenask about my bracket right now. Anyone else in the same boat? I need a pick-me-up, #LetsEats.",0,1,0,/vajana416/status/1114673022210838529,
2019-04-06 23:34:48,Brad Gray,yarGdarB12,796649490,1114672837434990592,The @UberEats guy wins out vs all the March Madness commercials.,0,0,0,/yarGdarB12/status/1114672837434990592,
2019-04-06 23:34:33,3D ʬ⁸⁴,DarkKnightDrew,1076506266,1114672775170535429,The correct answer is @DoorDash,1,0,0,/DarkKnightDrew/status/1114672775170535429,1114653785589198848
2019-04-06 23:34:32,Coti Howell,CotiHowell,805322958,1114672769562808320,"@UberEats How accurate is your map? If it's accurate, my food has been ready for 20 minutes and my driver is actually getting further away.",0,1,0,/CotiHowell/status/1114672769562808320,
2019-04-06 23:34:31,louzada,artur_louzada,1074765788576407559,1114672764957417472,uber eats ta chamando,2,0,0,/artur_louzada/status/1114672764957417472,
2019-04-06 23:34:30,Barry Hite,barryhite,151523015,1114672761975103488,The Uber Eats commercial guy is so funny. I’ll def keep an eye out for his medical expenses GoFundMe.,12,0,0,/barryhite/status/1114672761975103488,
2019-04-06 23:33:10,Mrs.Thomas,StillMeThruM_E,868853591611781123,1114672423406845952,No Uber eats?,0,1,0,/StillMeThruM_E/status/1114672423406845952,1114658190560518146
2019-04-06 23:33:07,Nate,___Determined,480811227,1114672411822174209,Dude in the Uber Eats commercial from that Atlanta episode when he was Paper Boi's barber,0,0,0,/___Determined/status/1114672411822174209,
2019-04-06 23:32:48,Nancy Munson,nancymn777,179208849,1114672333946544133,"#McDeliverySweepstakes, @McDonalds @UberEats would love a grilled chicken, fries and diet coke while I relax couch-side!",0,1,0,/nancymn777/status/1114672333946544133,
2019-04-06 23:32:29,Reasons I'm Broke 🎙️ Podcast,ReasonsImBroke,816375164,1114672255362007040,"And I like @sbrbbq with my @ImpossibleFoods.
I may have to give that up too now if @UberEats doesn't do right by @JacqueColeman.
More players being affected by #UberNoEats...
#JusticeForJacque #NoBBQ",2,2,1,/ReasonsImBroke/status/1114672255362007040,1114653785589198848
2019-04-06 23:32:14,M,makaelamarie_,922504214,1114672189284995072,Me with Uber eats https://twitter.com/ULTRAGLOSS/status/1114660245488525316 …,0,0,0,/makaelamarie_/status/1114672189284995072,
2019-04-06 23:31:58,Jackson Hooker,jrh_21,335625626,1114672124864679938,@UberEats hello guys my driver never delivered my order and still charged me $35. Your customer service has been no help...,0,1,0,/jrh_21/status/1114672124864679938,
2019-04-06 23:31:48,The Kitchen Mix,thekitchenmix,1360657789,1114672083525443584,Why do they got the Uber Eats dude dressed like Tyrone Biggums?,3,1,0,/thekitchenmix/status/1114672083525443584,
2019-04-06 23:31:42,BO,blizzy_black,272730881,1114672054748553222,Someone please tell me that this uber eats commercial dude is the guy from the barber episode on Atlanta,0,1,0,/blizzy_black/status/1114672054748553222,
2019-04-06 23:31:34,Meg Thee Stallion’s Jockey,_MacDaddyMatt_,237549075,1114672021923930112,This dude in the Uber eats commercial is definitely an actor. He looks like the gay friend of peaches from low down dirty shame lol.,3,2,0,/_MacDaddyMatt_/status/1114672021923930112,
2019-04-06 23:31:34,Kent,DomeTaps,1094701927521308672,1114672021894508545,@UberEats I'm actually going to sue you guys. $400 in fraudulent charges literally across the country and there's nothing you guys won't do to avoid giving money back to someone who never used your service. I'm not the only one which is why I believe a lawsuit will help,0,0,0,/DomeTaps/status/1114672021894508545,
2019-04-06 23:31:29,Chad Christian - #askthecoach 📷💻📱,CoachCWC,122373761,1114672001057214464,Hungry? Get $5 off your first order on #Uber Eats with my code: eats-chadc846. http://ubr.to/EatsGiveGet ,2,0,0,/CoachCWC/status/1114672001057214464,
2019-04-06 23:31:14,Diego Lizano,diegolizano,20175260,1114671939971440642,Hey: @UberEats_CR WTF con mi delivery de @PapaJohnsCR1? #PizzaGate #Fail #whymepic.twitter.com/LuyzGlswWD,4,2,3,/diegolizano/status/1114671939971440642,
2019-04-06 23:31:03,Obsidian,MsJade87,63361542,1114671893699813377,Is that Bibby from Atlanta in this UberEats commercial?,0,0,0,/MsJade87/status/1114671893699813377,
2019-04-06 23:31:01,Dark Skin Jermaine🇬🇾,kxngbxllz,37485330,1114671884975652865,Bibby got an Uber Eats commercial,0,0,0,/kxngbxllz/status/1114671884975652865,
2019-04-06 23:30:59,Artemus Toast,artemustoast,728595090839638016,1114671875127377920,#ImSoLazyOneTimeI asked Uber eats if they checked mail.,0,0,0,/artemustoast/status/1114671875127377920,
2019-04-06 23:30:50,amandalorian,sonolebique,761134522574307330,1114671837793796096,got so lit last night I forgot I ordered food & I got woken up by my ubereats driver calling me letting me know she was at the door,4,0,0,/sonolebique/status/1114671837793796096,
2019-04-06 23:30:05,Tender Grill Brazilian Foodtruck Catering,tender_grill,3284049696,1114671649977188352,"NOW OPEN DINNER! til 11PM in CULVER CITY at @dreamworldcomi1 12402 Washington Pl
Enjoy an authentic and fresh Brazilian meal tables & chairs set up or order via @UberEats @Postmates! 
pic.twitter.com/mmsP3FhGYD",0,0,0,/tender_grill/status/1114671649977188352,
2019-04-06 23:29:59,Peter Popoff of Pro-AM,WeavusChrist,194006029,1114671624471621632,Bibby being the uber eats driver is jokes,0,0,0,/WeavusChrist/status/1114671624471621632,
2019-04-06 23:29:54,Jacks,gooz3585,493533173,1114671602199867393,This girl just rolled up to do Uber eats! But has no car!! She ubered here! How is she making money????,0,0,0,/gooz3585/status/1114671602199867393,
2019-04-06 23:28:40,Mattie,2m,21927929,1114671291842297857,hi it me the person who got red lobster on ubereats ,0,1,0,/2m/status/1114671291842297857,1114671037663199232
2019-04-06 23:28:11,MVSON,royal_mason,2243048910,1114671169783779333,Y’all general conference is fucking up my UberEats.,4,0,0,/royal_mason/status/1114671169783779333,
2019-04-06 23:28:07,Alexis,TehraniAlexis,1004565095991500800,1114671154516647936,"Incredibly disappointed in @UberEats. Yesterday, my order that was supposed to take 30-40 min took 75 min. Today, my order that is supposed to take 15-25 min is taking 40 minutes to get ready. I got a refund for my order yesterday but continuously let down by their service.",6,3,0,/TehraniAlexis/status/1114671154516647936,
2019-04-06 23:27:39,Virtuous Saint @ AC:NH,_absolutevirtue,15962265,1114671037663199232,who the fuck would get red lobster or SIZZLER ON UBEREATS,3,3,0,/_absolutevirtue/status/1114671037663199232,
2019-04-06 23:26:40,Jose Cedeño,playcedeno,837869641456312321,1114670789016657921,Feeling lazy? Just grab your phone and order Gordito's Pokebowls or Gordito's Chicken #ubereats #postmates #doordash #miamishoresvillage #elportalmiami #miamishores… https://www.instagram.com/gorditosfood/p/Bv7rcsvleDR/?utm_source=ig_twitter_share&igshid=19zwcgth1nk0u …,0,0,0,/playcedeno/status/1114670789016657921,
2019-04-06 23:26:08,not voting for biden,vault13guy,177432449,1114670654584913920,This man just did Uber eats for 2 drinks and 5 babybell cheese things what the fuck,4,1,0,/vault13guy/status/1114670654584913920,
2019-04-06 23:25:07,Skye,SkyeHarrison_TW,133795320,1114670399927803904,Hungry? Get $5 off your first order on #Uber Eats with my code: eats-skyeh1510ui. http://ubr.to/EatsGiveGet ,0,0,0,/SkyeHarrison_TW/status/1114670399927803904,
2019-04-06 23:25:00,Reasons I'm Broke 🎙️ Podcast,ReasonsImBroke,816375164,1114670369036750849,"If this doesn't get rectified by @UberEats for @JacqueColeman, I'm cutting off all BBQ sauce in my meals in protest.
Sorry, @sbrbbq. Blame Uber Eats for the profit losses.
#JusticeForJacque #UberNoEats #NoBBQ",2,1,1,/ReasonsImBroke/status/1114670369036750849,1114653785589198848
2019-04-06 23:24:59,tam tam,_bigtamtam,250842709,1114670364020355072,I ordered flava house for dinner and my uber eats driver must not have known how FH operates. He was apologizing for the wait time and said the owner and chef was arguing or some shit lol,0,1,0,/_bigtamtam/status/1114670364020355072,
2019-04-06 23:24:51,Michelle,intl_peach,337453275,1114670334441975808,Real love is when your partner puts on clothes to open the door for the uber eats delivery so you don’t have to ,2,0,0,/intl_peach/status/1114670334441975808,
2019-04-06 23:23:55,Amanda Croaff,amandacroaff,237514094,1114670098193760256,Shout out to Uber Eats for saving the day once again,0,0,0,/amandacroaff/status/1114670098193760256,
2019-04-06 23:23:54,LePost2,Postrigodon,1606705610,1114670093173178369,Uber Eats doesn't do that and that's why I prefer Eats before anything,1,0,0,/Postrigodon/status/1114670093173178369,1114655455186423812
2019-04-06 23:23:52,Fernando Araújo,papzord,15135280,1114670085786996737,"Jeez @UberEats , you provide a really shitty service. Damn.",0,0,0,/papzord/status/1114670085786996737,
2019-04-06 23:23:41,Tracy l Davis,julis555,241710438,1114670040836501504,I would order a Big Mac and some of the best fries in the world!.   #mcdeliverysweepstakes @McDonalds @UberEats,0,0,0,/julis555/status/1114670040836501504,
2019-04-06 23:22:25,Jumbo🇯🇲🗽,mr_moxam,1250517720,1114669718403788800,Waam to ubereats ? https://twitter.com/breelea_/status/1114669254257852418 …,0,0,0,/mr_moxam/status/1114669718403788800,
2019-04-06 23:22:03,usuallyunusual,whatsthewhatif,3243912069,1114669626254925824,Doesn’t Uber only make profits on Uber eats?,0,0,0,/whatsthewhatif/status/1114669626254925824,1114603428142100481
2019-04-06 23:21:06,Doc’s Drive In Theatre,DocsDrive,1094635776036327431,1114669390732124163,"Sitting home, but CRAVING one of our Doc’s Drive In Theatre Originals? 

Well it’s your lucky day! We are on uber eats!! Have our #docstrifecta delivered to your front… https://www.instagram.com/docsdriveintheatre/p/Bv7qzfQFdIS/?utm_source=ig_twitter_share&igshid=lt70sisna2bl …",1,0,1,/DocsDrive/status/1114669390732124163,
2019-04-06 23:20:29,dj merritt,djmerritt,18320011,1114669233269628928,watch out using @UberEats when the lower the delivery cost but tack on a HUGE “service fee”. #sneaky #nope #notgonnafallforthebananainthetailpipe,2,0,0,/djmerritt/status/1114669233269628928,
2019-04-06 23:20:20,ElLugarOnTheSquare,ellugaronthesq,3158580151,1114669194442940416,"The weather makes me feel lazy and stay in bed. Thank goodness we’re available for delivery. #patriotdelivery, #waitr, #favor, #grubhub, #ubereats. Check us out you won’t… https://www.instagram.com/ellugaronthesq/p/Bv7quFRF_j8/?utm_source=ig_twitter_share&igshid=1703018w246vg …",0,0,0,/ellugaronthesq/status/1114669194442940416,
2019-04-06 23:20:15,Brittany,applesiderr,248836584,1114669173324623872,"@Uber_Support hi, I just received the wrong order on Uber eats. Can you support pls?",0,1,0,/applesiderr/status/1114669173324623872,
