timestamp,username,screen_name,user_id,tweet_id,text,likes,replies,retweets,tweet_url,parent_tweet_id
2019-04-06 23:18:08,Selen Neil,Selenneal,223204715,1114668641700728832,Tap this link https://postmat.es/4D8CpyY5FV  to sign up for Postmates and unlock delivery and pickup from the best stores and restaurants near you!,1,0,0,/Selenneal/status/1114668641700728832,
2019-04-06 23:17:34,Mya Berg,MyaBerg1,891658377146880004,1114668500742701062,Can Postmates deliver if you aren't home? http://bit.ly/2D0mXxo ,0,0,0,/MyaBerg1/status/1114668500742701062,
2019-04-06 23:15:44,lili ✨,lilicejaalvarez,1123819675,1114668037905571842,Hahaha omg noooo. I def feel like it’s because it’s in an area that it isn’t used much in :((( I’ve not had that problem yet,2,0,0,/lilicejaalvarez/status/1114668037905571842,1114569066042335233
2019-04-06 23:14:26,doja cat’s thighs,briafromkorea,762773292231131137,1114667711001452546,wish greensboro had postmates ,0,0,0,/briafromkorea/status/1114667711001452546,
2019-04-06 23:13:19,Adriana,KittySandwich,1086450050815877120,1114667430775627776,Here's $100 in FREE Postmates delivery fee credit (good for 7 days). Sign up with my code VX5CFG or this link http://postmates.com/invite/vx5cfg ,0,0,0,/KittySandwich/status/1114667430775627776,
2019-04-06 23:12:19,LuisKA 🇺🇸,Vn3no,166453519,1114667178148683777,Tap this link https://postmat.es/O3rIfSw5FV  to sign up for Postmates and unlock delivery and pickup from the best stores and restaurants near you! ⁦@elnuevoherald⁩ ⁦@therealChef420⁩,0,0,0,/Vn3no/status/1114667178148683777,
2019-04-06 23:12:16,Cornteened Dick-19 Fürari™,DickFurari,329941260,1114667164835782657,That looks fuckin awesome I could use that right now,1,0,0,/DickFurari/status/1114667164835782657,1110677323278249984
2019-04-06 23:10:17,Amanda,hellopandaLA,2938877874,1114666667382951936,Here's $100 in FREE Postmates delivery fee credit (good for 7 days). Sign up with my code 8ex17 or this link https://postmat.es/iS7Hgxp5FV ,0,0,0,/hellopandaLA/status/1114666667382951936,
2019-04-06 23:09:36,Spacely - Mike,SpaceLy,217566245,1114666493403455493,Lmao my postmates driver wasn’t moving for like a good 15 minutes on the gps so I texted “everything alright?” Then after this fool finally delivers my food hella cold... an hour after getting my food he finally text back & he had the audacity to try and chop it up with me  pic.twitter.com/IWJuxBfR95,256,7,12,/SpaceLy/status/1114666493403455493,
2019-04-06 23:08:25,Ty,Tygambino_,421917949,1114666194852823040,I just ordered a whole buch of shit from Postmates..RIP to my diet,0,0,0,/Tygambino_/status/1114666194852823040,
2019-04-06 23:06:28,Elizabeth Mendoza,Liz_Vs_TheWorld,625238788,1114665707667623939,"Lol. I just order Wendy’s with Postmates and I’m currently watching Thursday’s episode  
I should be studying though ",2,1,0,/Liz_Vs_TheWorld/status/1114665707667623939,1114664149429161984
2019-04-06 23:06:12,sab ♡,sabrinadelaros,2443178348,1114665637929017344,Postmates is my new obsession,1,0,0,/sabrinadelaros/status/1114665637929017344,
2019-04-06 23:02:07,ale,tameandrea,426780533,1114664610680967169,@ChipotleTweets one of your employees made a mistake and gave the Postmates lady the wrong order number so I had to give the food back & we’re trying to solve the issue but chipotle is literally ignoring our calls. I want my money back. Now.,0,1,0,/tameandrea/status/1114664610680967169,
2019-04-06 23:01:01,Mike Ryan,bitterfish,14054674,1114664333647028225,@JunctionEight I just saw this on Postmates and Julie doesn't understand why I'm laughing so hard... #JohnKillSpeedpic.twitter.com/Th7iJKjWNi,1,1,0,/bitterfish/status/1114664333647028225,
2019-04-06 23:00:27,Jacob,jacob_1807,1034969977227378688,1114664192320004096,Tap this link https://postmat.es/thDy1Lv4FV  to sign up for Postmates and unlock delivery and pickup from the best stores and restaurants near you!,0,0,0,/jacob_1807/status/1114664192320004096,
2019-04-06 22:59:41,Mel Lender,LenderMel,597751996,1114663998702665730,I would expect nothing less from Shaq,0,0,0,/LenderMel/status/1114663998702665730,1114341315276238848
2019-04-06 22:54:20,RealRonLegend,1realronlegend,249516903,1114662653098713089,Here's $100 in FREE Postmates delivery fee credit (good for 7 days). Sign up with my code BSTFG or this link http://postmates.com/invite/bstfg ,0,0,0,/1realronlegend/status/1114662653098713089,
2019-04-06 22:53:30,Danny Bayshore,dannybayshore,611294120,1114662444356468739,"@UberEats guys want to assist on this ? Says I added this card already but when I go to pay, it doesn’t have it in my wallet/payment options. Postmates it is... pic.twitter.com/mXFeo2XPsj",0,1,0,/dannybayshore/status/1114662444356468739,
2019-04-06 22:51:34,neighborhood hero,immortal_iman,1026290153642487808,1114661957708206081,Postmates is really the best delivery app,0,0,0,/immortal_iman/status/1114661957708206081,
2019-04-06 22:48:15,Alexa Najera,uhhlexa,97314983,1114661120566906880,i’ve been here for 2 hours and thinking about getting postmates,2,0,0,/uhhlexa/status/1114661120566906880,1114647004099932162
2019-04-06 22:43:40,Digiprime,Digiprime1,2247932642,1114659968601468931,I can't comment on any other support besides Postmates. But yeah. Haven't been able to use Postmates since then (not that I could before then since it was my first order ever) since I thought what they wanted from me was unreasonable.,0,0,0,/Digiprime1/status/1114659968601468931,1114655455186423812
2019-04-06 22:43:32,Kabeer,whoiskabeer,855133417,1114659933398630401,"I am pretty sure the driver just consumed my food & I am just going off hungry for the night. I also requested the customer service to get my offer delivered again, and they said that they cannot do it for me. Your service has not just been poor but your support is been pathetic.",0,0,0,/whoiskabeer/status/1114659933398630401,1114654906953211904
2019-04-06 22:41:44,Sam,sam_is_crazi,2840348576,1114659480074170368,I take it back @postmates . All I wanted was some @ChipotleTweets but no one can deliver to me.  I’ll just have my soup.,0,0,0,/sam_is_crazi/status/1114659480074170368,
2019-04-06 22:41:17,Kabeer,whoiskabeer,855133417,1114659369378099200,"@Postmates were not helpful in the DM as well. I am going to make sure no one in my entire professional circle will never sign up for @Postmates. However, thanks for doing me the favor of returning my $39.00 & $43.00 money after earning 3 days worth of interest on it. Great Job.",0,0,0,/whoiskabeer/status/1114659369378099200,1114654906953211904
2019-04-06 22:41:09,Alyssa Reynolds,Lysssamarieeeee,1740043753,1114659334632267776,Waiting on postmates like.. ,0,0,0,/Lysssamarieeeee/status/1114659334632267776,1114370024775483393
2019-04-06 22:41:06,_tgzeus,Tgzeus_,1452551443,1114659322275880960,Tap this link https://postmat.es/MLcq9tj3FV  to sign up for Postmates and unlock delivery and pickup from the best stores and restaurants near you!,0,0,0,/Tgzeus_/status/1114659322275880960,
2019-04-06 22:40:52,Alexa,Lexzieee,362135377,1114659262620471297,Psa Postmates has free delivery until Sunday if you use the code duh,3,1,0,/Lexzieee/status/1114659262620471297,
2019-04-06 22:40:49,🦋loverboi🦋,92playboi,35729622,1114659252751273985,Only on @Postmates will you end up paying $35 for an order that cost $9 smh,1,0,0,/92playboi/status/1114659252751273985,
2019-04-06 22:40:17,Molly S.,mzmollys,24127173,1114659118701215744,Tap this link https://postmat.es/ZN7Ir4g3FV  to sign up for Postmates and unlock delivery and pickup from the best stores and restaurants near you!,0,0,0,/mzmollys/status/1114659118701215744,
2019-04-06 22:38:13,doofenschmirtz apologist™,1800uwu,4896630215,1114658597437415424,yeehaw - Here's $100 in FREE Postmates delivery fee credit (good for 7 days). Sign up with my code rzwy8 or this link  https://postmat.es/kXAoKk62FV ,0,0,0,/1800uwu/status/1114658597437415424,
2019-04-06 22:37:33,AllOutJay,AllOutJay,1021138543,1114658427052146689,"Really now? I have had a horrible time with UberEat's support, and Postmates was always quick to respond and even gave compensation for any trouble unlike UberEats. I haven't had to contact support on GrubHub or Doordash yet.",0,1,0,/AllOutJay/status/1114658427052146689,1114655455186423812
2019-04-06 22:36:38,sarunas jackson stan page,colderthan__ice,4861170652,1114658200433963008,Bruh HOW LONGGGGGGGGGG has Postmates been in Newark?????,0,0,0,/colderthan__ice/status/1114658200433963008,
2019-04-06 22:35:29,Tina Knight,tknight84,40344619,1114657907264585731,Here's $100 in FREE Postmates delivery fee credit (good for 7 days). Sign up with my code UULMK or this link http://postmates.com/invite/uulmk ,0,0,0,/tknight84/status/1114657907264585731,
2019-04-06 22:33:30,AllOutJay,AllOutJay,1021138543,1114657411296628737,"Postmates is the way to go, and their support is the best too.",2,2,0,/AllOutJay/status/1114657411296628737,1114655455186423812
2019-04-06 22:33:20,ciana 🍌,sighanuh,4004931689,1114657369831555072,are the Postmates commercials *supposed* to make me really uncomfortable,1,1,0,/sighanuh/status/1114657369831555072,
2019-04-06 22:31:16,Divine Self-Healing,SelfInspiredLUV,3811168872,1114656847074607104,"Postmates wasn't postmating so I'm getting food and going home for the night.

It's supposed to storm and it looks like it too.",0,0,0,/SelfInspiredLUV/status/1114656847074607104,
2019-04-06 22:31:08,ATLAST,itsatlast,730209757819113477,1114656813226516480,Or just Postmates some,0,1,0,/itsatlast/status/1114656813226516480,1114652850666131456
2019-04-06 22:30:59,🌹jpoo✨,janeenossxo,2417665389,1114656775599476736,postmates,1,1,0,/janeenossxo/status/1114656775599476736,1114643866253238273
2019-04-06 22:30:15,UW Supply Chain Transportation & Logistics Center,SCTLCenter,953684951798460417,1114656591595352064,"Heading to Portland for @UrbanismNext conference to speak on a panel on ""Thank you for your order: Navigating the complex urban delivery ecosystem"" w/ @seattledot + @uberats + @Postmates #UrbanFreightLab #Final50Feet #UrbanismNext2019

Full schedule:https://www.urbanismnext.com/schedule-2019 ",1,0,0,/SCTLCenter/status/1114656591595352064,
2019-04-06 22:28:47,Leon,leonlegos,1111412246297505794,1114656224086114304,"Man i’m so hungy. I got you. *doorbell* What? Now who’s at the door...? Hi postmates, here’s your order. *tries handing money* nah you’re good, you pay through the app. At least take a tip! No no, you tip through the app. I love you. Download the app. You could at least say it ba",1,2,0,/leonlegos/status/1114656224086114304,1114575058570072064
2019-04-06 22:26:11,linda,_ohmamaMIYA,38751448,1114655567753162760,My friend just sent me $25 to Postmates me some food since I got my wisdom teeth out,0,1,0,/_ohmamaMIYA/status/1114655567753162760,
2019-04-06 22:25:14,AL,bbig438,132657356,1114655329294401540,"funny, last time I talked to a seamless rep I was told theres a 30% fee that goes to the restaurant  NOT the buyer. I guess things can change just like that",1,0,0,/bbig438/status/1114655329294401540,1114562914994749442
2019-04-06 22:25:04,Kabeer,whoiskabeer,855133417,1114655287858933760,"3/3 I called @Postmates customer care - they were unhelpful and not interested. The app is now refunding $39 within 3 days, and I was already charged $43. I guess that’s how Postmates makes it’s money - additional charge for inconvenience!",0,0,0,/whoiskabeer/status/1114655287858933760,
2019-04-06 22:24:36,Kabeer,whoiskabeer,855133417,1114655169726287873,"2/3 We called @Postmates thrice, she picked up once and hung up on us. The other two calls went straight to voicemail. Finally at 5:53pm we received a call from her saying that the food is here. We kept waiting - no food, no delivery, and the app showed: ""food has been delivered""",0,0,0,/whoiskabeer/status/1114655169726287873,
2019-04-06 22:23:33,Kabeer,whoiskabeer,855133417,1114654906953211904,1/3 @Postmates New users beware! Worst app ever! We ordered the food from Chick-fil-A which is 12 minute away from our house. The delivery woman picked up the order at 5:02pm. The time kept getting extended by 15 minutes whenever we checked.,0,1,0,/whoiskabeer/status/1114654906953211904,
2019-04-06 22:18:24,tee,kitanya_,2314811354,1114653608711090183,Omg no u wouldn’t have lol you’d be all sad in your room because Postmates didn’t exist yet ,1,1,0,/kitanya_/status/1114653608711090183,1114648789950668800
2019-04-06 22:17:52,lauren🌻🌻,laurrennrulli,856219925119152128,1114653473797234689,i’m never living in another place that doesn’t have postmates,0,0,0,/laurrennrulli/status/1114653473797234689,
2019-04-06 22:16:51,Kimmy,Kim_Brown32,394435111,1114653221157367808,You guys I was going to postmates shake shack .... but then I thought about that video with the delivery driver sipping that girls milkshake at her front door ,0,0,0,/Kim_Brown32/status/1114653221157367808,
2019-04-06 22:15:55,Ximena🦋,ximenamsalinas,2658432908,1114652984007217152,Hey y’all! Use my postmates code for $100 delivery fees on me! Here's $100 in FREE Postmates delivery fee credit (good for 7 days). Sign up with my code szazh3 or this link  https://postmat.es/7twHFPs1FV ,1,0,0,/ximenamsalinas/status/1114652984007217152,
2019-04-06 22:12:49,indigo plant forget desk,cleanandgritty,89320829,1114652206253379584,Wtf??? I've never done ubereats tho what about GrubHub/Postmates? That's crazy,0,1,0,/cleanandgritty/status/1114652206253379584,1114649044423446528
2019-04-06 22:11:45,Lauren,Lauren_bbfan32,881223585997705216,1114651936626761730,"Use link for $10 off : http://drd.sh/rMn3nD/ 
Use code: Storetodoor or pickup5off if you wanna pick it up  
$15 worth of food for almost free 
#doordash #doordashpromo #postmates #grubhub #ubereats #free #marchmadness  #lunch #dinner #final4 #auburn #msu #virginia #TexasTechpic.twitter.com/caCPBLLrzp",0,1,0,/Lauren_bbfan32/status/1114651936626761730,
2019-04-06 22:11:13,stephanie stanley (Bouchard),raregypsysoul,27528856,1114651800303489025,"not only are they fast & finally in #worcester, but they deliver #dunkins. #coffee Tap this link https://postmat.es/OnrsxXS0FV  to sign up for Postmates and unlock delivery and pickup from the best stores and restaurants near you!",0,0,0,/raregypsysoul/status/1114651800303489025,
2019-04-06 22:09:43,Rev. Roughnite,DimensionRuler,34135685,1114651423235506176,Finally decided to sign off Postmates long enough to eat some dinner and take a bit of a break before I sign back in for a small Doordash scheduled time slot. It will be my first time working Doordash.,1,0,0,/DimensionRuler/status/1114651423235506176,
2019-04-06 22:08:51,amna,kozie_vmnv,51626428,1114651207539277828,I seriously just ordered Favor and Postmates and they’re both gonna show up at the same time..,1,1,0,/kozie_vmnv/status/1114651207539277828,
2019-04-06 22:07:54,D.nyce Highbridge Bx,ladydjdnyce,21824871,1114650966156910592,Postmates https://postmat.es/tYEdb1V0FV ,0,0,0,/ladydjdnyce/status/1114650966156910592,
2019-04-06 22:07:11,runsw/scissors,nevrwhere,302180645,1114650787362164736,WOW! @Postmates_Help @Postmates please remove this driver from the fleet.  Just makes us all look bad.,0,0,0,/nevrwhere/status/1114650787362164736,1114633213069135872
2019-04-06 22:05:47,Shannon G Perez,shannong704,841917097,1114650432889151488,Tap this link https://postmat.es/JIMg7XN0FV  to sign up for Postmates and unlock delivery and pickup from the best stores and restaurants near you!,0,0,0,/shannong704/status/1114650432889151488,
2019-04-06 22:01:56,ana,muertanax,876997969047949313,1114649464445255680,These ads are where old viners go to die I guess,0,0,0,/muertanax/status/1114649464445255680,1108113105177972736
2019-04-06 21:59:19,Sam D.,snroadsofarSam,991309752,1114648807298478082,@Postmates  or @tacobell  who’s idea was it to include beans on EVERY item.  Items that don’t include beans. It shouldn’t be the default on the app! Whole meal ruined. ,0,0,0,/snroadsofarSam/status/1114648807298478082,
2019-04-06 21:57:39,Masteswag,masteswag,1012459467496148993,1114648386089701378,Here's $100 in FREE Postmates delivery fee credit (good for 7 days). Sign up with my code qxeazg or this link https://postmat.es/jwh1xDd0FV ,0,0,0,/masteswag/status/1114648386089701378,
2019-04-06 21:56:43,‏ً,uthangie,715623516599504896,1114648153666543623,"I didn’t know jeno founded postmates,,",0,1,1,/uthangie/status/1114648153666543623,1114643700020338689
2019-04-06 21:56:39,S,greyicewater8,328917857,1114648135484108800,Message them on twitter they’ll fix it!,0,0,0,/greyicewater8/status/1114648135484108800,1114603536149512193
2019-04-06 21:56:37,Catherine,moonshine_974,28883627,1114648128706060288,"Jeez, lately you have been having the roughest time. Between the Delta airlines thing then this.",0,0,0,/moonshine_974/status/1114648128706060288,1114290482463436800
2019-04-06 21:55:26,kay,infinityandlou,378773050,1114647831950843914,@Postmates_Help Just ordered Postmates and something from my order was missing. The delivery driver said he would be right back with the missing item. It has been an hour and he is still not back. I have no way of contacting him and want to get my food I was promised.,0,1,0,/infinityandlou/status/1114647831950843914,
2019-04-06 21:51:44,Taylor Schweizer👻🦇,TVYLOR_N1CHOL3,923693629822050304,1114646899322003457,I just ordered Panda Express on Postmates and tbh I’m pretty excited because I haven’t had Panda in so long,0,0,0,/TVYLOR_N1CHOL3/status/1114646899322003457,
2019-04-06 21:51:16,House of Niggrocity,ByronGraffiti,66877234,1114646780572909568,I got $30 Postmates credit lmao it's fuckin lityyyyyy,1,0,0,/ByronGraffiti/status/1114646780572909568,
2019-04-06 21:50:15,Viktor Arakia💮,rupaulmemes,753058278238597120,1114646526222008320,My Postmates delivery guy is using a bicycle instead of teleporting that's so unprofessional smh,5,0,1,/rupaulmemes/status/1114646526222008320,
2019-04-06 21:47:54,Howdy,HarryPurpleToe,1078130714858672128,1114645933965434880,"So if anyone wants my Postmates Code feel free!  

Tap this link https://postmat.es/z5tvkNtZFV  to sign up for Postmates and unlock delivery and pickup from the best stores and restaurants near you!",0,0,0,/HarryPurpleToe/status/1114645933965434880,
2019-04-06 21:47:26,Marissa Jaspar,marissa_jaspar,26407288,1114645817170640896,could have been imagining things... but I think my Postmates just Ubered to my house to drop off my food?,3,0,0,/marissa_jaspar/status/1114645817170640896,
2019-04-06 21:45:31,deven.,GentlemanType,335807831,1114645336356577280,your postmates driver after eating half your fries and sipping your drink on the way over pic.twitter.com/4SN0CFeBdi,2,0,0,/GentlemanType/status/1114645336356577280,
2019-04-06 21:45:31,hayley,dualityvinyl,769382171555434496,1114645334301372416,someone postmates me some fucking chicken fingers,0,0,0,/dualityvinyl/status/1114645334301372416,
2019-04-06 21:41:48,lex,lexi36con,289536795,1114644400443920384,The first time my dad thanked millennials was when I had postmates deliver beer to the house,6,0,0,/lexi36con/status/1114644400443920384,
2019-04-06 21:39:49,Annie Martin,anniem,22602205,1114643900533178369,I also realize compostable packaging is a good alternative but Chicago is behind in that department. ,0,0,0,/anniem/status/1114643900533178369,1114625023812091904
